time,ax,ay,az,atotal
6.626,1.53,2.73,1.63,3.52
6.646,1.79,-0.48,0.1,1.85
6.666,1.54,-3.04,-1.35,3.66
6.686,1.6,-5.69,-0.85,5.98
6.706,0.45,-8.36,-0.31,8.38
6.726,-0.52,-10.84,-0.96,10.89
6.746,-1.49,-12.14,-2.81,12.55
6.766,-1.2,-11.67,-3.82,12.34
6.785,-0.75,-10.55,-3.68,11.19
6.806,0.09,-9.47,-2.09,9.7
6.826,1.55,-8.64,0.16,8.78
6.845,0.97,-6.05,-2.85,6.76
6.865,1.86,2.49,-1.25,3.35
6.885,-0.86,23.09,-7.23,24.21
6.905,-2.59,16.16,-1.05,16.4
6.926,-4.03,12.55,6.69,14.78
6.946,-0.72,11.83,10.33,15.72
6.965,2.58,9.82,3.28,10.67
6.985,1.05,6.5,-2.14,6.92
7.005,-0.98,4.82,-0.07,4.92
7.025,-2.33,2.25,2.8,4.28
7.045,-1.95,-0.9,2.14,3.03
7.065,-1.48,-3.81,-0.12,4.09
7.085,-1.26,-6.15,-1.32,6.42
7.105,0.02,-8.39,-0.52,8.4
7.125,2.2,-10.61,-1.02,10.88
7.145,2.82,-12.44,-2.38,12.98
7.165,1.67,-12.86,-3.14,13.34
7.185,0.88,-12.13,-2.76,12.47
7.205,-0.58,-10.11,-1.0,10.18
7.225,-1.37,-7.5,-0.74,7.66
7.245,-3.5,-1.09,-4.13,5.52
7.265,-3.52,16.36,-4.31,17.28
7.285,3.61,19.33,-4.96,20.28
7.305,3.55,13.39,-0.13,13.85
7.325,2.63,13.16,8.55,15.92
7.345,1.25,9.53,8.38,12.75
7.364,0.95,6.99,1.21,7.16
7.385,1.58,5.07,-1.23,5.45
7.405,1.34,3.71,0.11,3.95
7.424,1.08,0.79,0.84,1.59
7.444,0.99,-3.2,0.28,3.36
7.464,0.74,-6.4,-0.33,6.45
7.484,0.18,-9.29,-0.79,9.33
7.504,-0.37,-11.58,-2.52,11.85
7.524,-1.04,-12.64,-4.03,13.31
7.544,-0.79,-12.5,-4.03,13.15
7.564,-0.79,-11.45,-3.16,11.9
7.584,-0.44,-10.2,-2.14,10.43
7.604,1.43,-7.95,-1.91,8.3
7.624,0.36,-2.14,-2.25,3.13
7.644,1.93,12.19,-0.45,12.35
7.664,-3.62,22.94,-3.76,23.52
7.684,-4.13,13.57,0.14,14.18
7.704,-5.71,12.18,8.71,16.03
7.724,0.1,11.01,7.15,13.13
7.744,3.0,7.29,-1.21,7.98
7.764,2.75,4.45,-3.22,6.14
7.784,0.77,3.59,1.44,3.94
7.804,-1.66,1.16,3.05,3.66
