time,ax,ay,az,atotal
7.069,0.01,-0.04,0.07,0.08
7.089,-0.03,-0.0,-0.22,0.22
7.109,0.01,0.0,0.01,0.02
7.129,-0.04,0.05,0.09,0.11
7.149,0.02,0.11,-0.13,0.17
7.169,0.08,0.09,-0.23,0.26
7.189,0.02,-0.01,-0.14,0.14
7.209,-0.03,-0.06,-0.06,0.1
7.229,-0.06,-0.05,-0.03,0.08
7.249,-0.03,-0.02,-0.02,0.04
7.269,0.01,0.02,-0.02,0.03
7.289,0.05,0.02,-0.05,0.07
7.309,-0.01,0.01,-0.1,0.1
7.329,-0.02,-0.01,-0.2,0.21
7.349,-0.05,-0.04,-0.08,0.1
7.369,-0.07,-0.01,-0.0,0.07
7.389,-0.02,0.03,-0.0,0.04
7.409,0.0,0.04,-0.05,0.07
7.428,-0.0,0.03,-0.11,0.11
7.448,0.01,-0.0,-0.12,0.12
7.468,-0.0,-0.01,-0.08,0.08
7.488,0.0,-0.01,-0.06,0.06
7.508,-0.01,-0.02,-0.08,0.08
7.528,0.0,-0.01,-0.07,0.07
7.548,0.0,0.02,-0.06,0.06
7.568,-0.03,0.03,-0.07,0.08
7.588,-0.03,0.01,-0.01,0.03
7.608,-0.05,-0.01,-0.16,0.16
7.628,0.06,-0.03,-0.02,0.07
7.648,0.05,-0.05,-0.09,0.11
7.668,0.06,-0.01,-0.19,0.2
7.688,0.03,0.02,0.11,0.12
7.708,-0.02,0.09,-0.03,0.1
7.728,0.04,0.1,-0.2,0.22
7.748,0.05,0.05,-0.21,0.22
7.768,-0.05,-0.07,-0.08,0.12
7.788,-0.1,-0.09,-0.05,0.15
7.808,-0.07,-0.07,-0.01,0.1
7.828,-0.02,-0.03,-0.02,0.04
7.848,0.03,0.0,-0.03,0.04
7.868,0.01,-0.0,-0.05,0.05
7.888,-0.03,-0.01,-0.15,0.15
7.908,0.0,-0.0,-0.15,0.15
7.928,-0.02,0.02,-0.03,0.04
7.948,-0.04,0.02,-0.01,0.05
7.968,-0.0,0.05,-0.06,0.08
7.988,0.03,0.04,-0.09,0.11
8.008,0.02,0.01,-0.11,0.12
8.028,-0.01,-0.02,-0.07,0.08
8.048,-0.03,-0.0,-0.06,0.06
8.067,0.01,0.02,-0.06,0.06
8.087,-0.0,-0.01,-0.1,0.1
8.107,-0.02,-0.03,-0.11,0.12
8.127,-0.02,-0.02,-0.07,0.08
8.147,-0.01,-0.01,-0.08,0.08
8.167,-0.02,0.0,-0.03,0.03
8.187,-0.02,-0.02,-0.05,0.06
8.207,0.02,-0.01,-0.2,0.2
8.227,0.0,-0.06,-0.04,0.07
8.247,-0.02,-0.02,-0.23,0.23
8.267,0.01,0.02,0.07,0.07
8.287,-0.01,0.08,0.08,0.11
8.307,0.04,0.09,-0.14,0.17
8.327,0.07,0.04,-0.25,0.26
8.347,-0.02,-0.06,-0.14,0.15
8.367,-0.07,-0.08,-0.06,0.12
8.387,-0.02,-0.03,-0.03,0.05
8.407,0.02,-0.0,-0.02,0.03
8.427,0.02,-0.01,-0.02,0.03
8.447,-0.0,-0.01,-0.04,0.04
8.467,-0.04,-0.03,-0.14,0.15
8.487,-0.0,-0.02,-0.16,0.16
8.507,-0.02,0.0,-0.07,0.07
8.527,-0.04,0.02,-0.0,0.04
8.547,0.01,0.04,-0.02,0.05
8.567,0.01,0.03,-0.08,0.08
8.587,0.01,0.01,-0.16,0.16
8.607,0.01,-0.04,-0.12,0.13
8.627,-0.01,-0.02,-0.11,0.11
8.647,-0.01,0.01,-0.09,0.09
8.667,-0.01,-0.02,-0.08,0.08
8.686,0.0,-0.01,-0.1,0.1
8.707,-0.02,-0.01,-0.08,0.08
8.726,-0.02,-0.0,-0.1,0.11
8.746,-0.03,0.01,-0.11,0.12
8.766,-0.02,-0.01,-0.03,0.04
8.786,0.01,-0.02,-0.24,0.24
8.806,0.05,-0.03,0.01,0.06
8.826,-0.02,-0.03,-0.2,0.21
8.846,0.01,0.0,-0.05,0.05
8.866,-0.01,0.04,0.12,0.13
8.886,0.0,0.09,-0.09,0.13
8.906,0.07,0.03,-0.23,0.24
8.926,0.03,-0.03,-0.18,0.19
8.946,-0.03,-0.07,-0.08,0.11
8.966,-0.04,-0.05,-0.02,0.07
8.986,-0.01,-0.03,-0.02,0.04
9.006,0.01,0.0,-0.04,0.04
9.026,0.04,-0.01,-0.01,0.04
9.046,0.0,-0.02,-0.08,0.08
9.066,0.0,-0.02,-0.17,0.17
9.086,-0.01,-0.01,-0.1,0.1
9.106,-0.04,0.03,-0.03,0.06
9.126,-0.0,0.04,-0.01,0.04
9.146,0.01,0.02,-0.06,0.06
9.166,0.0,-0.01,-0.08,0.08
9.186,0.03,-0.01,-0.1,0.1
9.206,0.03,-0.01,-0.09,0.1
9.226,-0.01,-0.0,-0.11,0.11
9.246,-0.04,-0.02,-0.06,0.08
9.266,-0.03,-0.02,-0.06,0.07
9.286,-0.01,-0.01,-0.08,0.08
9.305,0.01,-0.0,-0.05,0.06
9.325,0.01,-0.01,-0.08,0.08
9.346,-0.0,-0.02,-0.06,0.06
9.365,-0.02,-0.01,-0.03,0.04
9.385,0.02,-0.0,-0.15,0.15
9.405,0.02,-0.03,0.03,0.05
9.425,-0.01,-0.02,-0.22,0.22
9.445,0.02,-0.02,0.01,0.03
9.465,-0.02,0.03,0.12,0.12
9.485,-0.01,0.11,-0.12,0.16
9.505,0.05,0.07,-0.24,0.25
9.525,-0.01,-0.03,-0.14,0.14
9.545,-0.05,-0.09,-0.06,0.12
9.565,-0.06,-0.08,-0.01,0.1
9.585,-0.06,-0.05,-0.0,0.08
9.605,-0.04,-0.02,-0.04,0.05
9.625,0.01,-0.0,-0.06,0.06
9.645,0.0,-0.01,-0.11,0.12
9.665,0.01,0.0,-0.22,0.22
9.685,-0.0,-0.03,-0.1,0.11
9.705,-0.01,0.0,-0.0,0.01
9.725,0.03,0.05,-0.01,0.06
9.745,0.08,0.07,-0.07,0.13
9.765,0.07,0.03,-0.1,0.12
9.785,-0.01,-0.02,-0.12,0.12
9.805,-0.04,-0.03,-0.08,0.1
9.825,-0.01,-0.01,-0.07,0.07
9.845,-0.01,-0.0,-0.06,0.06
9.865,0.02,-0.02,-0.03,0.04
9.885,0.0,-0.03,-0.09,0.1
9.905,-0.02,-0.02,-0.07,0.07
9.925,-0.01,-0.02,-0.05,0.06
9.945,-0.0,-0.03,-0.08,0.09
9.965,0.02,-0.02,-0.03,0.04
9.985,0.01,-0.01,-0.04,0.04
10.004,0.04,0.0,-0.11,0.12
10.024,0.03,-0.04,-0.01,0.05
10.044,-0.0,-0.01,-0.24,0.24
10.064,0.0,-0.0,0.03,0.03
10.084,-0.03,0.05,0.1,0.12
10.104,-0.0,0.09,-0.11,0.15
10.124,0.06,0.05,-0.23,0.24
10.144,-0.02,-0.06,-0.15,0.16
10.164,-0.09,-0.13,-0.07,0.17
10.184,-0.09,-0.1,-0.03,0.14
10.204,-0.04,-0.04,0.01,0.06
10.224,0.03,0.0,-0.01,0.03
10.244,0.08,0.0,-0.05,0.09
10.264,0.03,-0.01,-0.1,0.1
10.284,0.0,-0.01,-0.17,0.17
10.304,0.01,0.01,-0.1,0.1
10.324,0.01,0.03,-0.0,0.03
10.344,0.03,0.05,-0.02,0.06
10.364,0.04,0.05,-0.04,0.08
10.384,0.02,0.02,-0.08,0.09
10.404,-0.01,-0.01,-0.11,0.11
10.424,-0.05,-0.04,-0.09,0.12
10.444,-0.06,-0.02,-0.11,0.13
10.464,-0.04,-0.02,-0.09,0.1
10.484,-0.02,-0.01,-0.07,0.07
10.504,-0.01,-0.02,-0.08,0.09
10.524,-0.01,-0.03,-0.06,0.07
10.544,0.01,-0.02,-0.08,0.08
10.564,0.03,0.0,-0.06,0.07
10.584,0.04,0.01,-0.07,0.08
10.603,0.03,0.0,-0.09,0.1
10.623,0.02,-0.01,-0.04,0.05
10.643,0.01,-0.02,-0.14,0.14
10.663,0.08,-0.01,-0.13,0.16
10.684,0.0,-0.05,-0.1,0.11
10.703,-0.01,0.01,-0.15,0.15
10.723,-0.02,0.03,0.12,0.12
10.743,-0.04,0.09,-0.0,0.09
10.763,0.04,0.06,-0.19,0.2
10.783,0.02,-0.01,-0.25,0.25
10.803,-0.06,-0.1,-0.11,0.16
10.823,-0.05,-0.08,-0.06,0.11
10.843,-0.02,-0.04,0.02,0.05
10.863,-0.0,-0.0,-0.01,0.01
10.883,0.03,-0.03,-0.0,0.04
10.903,0.01,-0.02,-0.08,0.09
10.923,-0.01,-0.04,-0.19,0.19
10.943,-0.02,0.0,-0.16,0.16
10.963,-0.03,0.02,-0.08,0.09
10.983,0.01,0.03,-0.03,0.05
11.003,0.03,0.04,-0.07,0.08
11.023,0.01,0.03,-0.11,0.11
11.043,-0.0,-0.01,-0.11,0.11
11.063,0.0,-0.02,-0.13,0.13
11.083,-0.01,-0.01,-0.1,0.11
11.103,-0.01,-0.01,-0.11,0.11
11.123,0.01,-0.03,-0.11,0.11
11.143,-0.01,-0.04,-0.13,0.14
11.163,-0.02,-0.03,-0.12,0.12
11.183,0.01,-0.0,-0.04,0.04
11.203,0.03,0.0,-0.05,0.06
11.223,0.01,-0.01,-0.06,0.06
11.242,0.01,-0.02,0.01,0.03
11.262,0.03,-0.02,-0.21,0.21
11.282,0.07,-0.02,0.03,0.07
11.302,0.0,-0.01,-0.16,0.16
11.322,0.01,0.01,-0.1,0.1
11.342,-0.02,0.05,0.1,0.12
11.362,-0.04,0.09,-0.08,0.13
11.382,0.02,0.04,-0.2,0.21
11.402,0.02,-0.04,-0.18,0.18
11.422,-0.04,-0.1,-0.09,0.14
11.442,-0.07,-0.08,-0.03,0.11
11.462,-0.04,-0.04,-0.01,0.06
11.482,-0.01,-0.01,-0.04,0.04
11.502,0.02,-0.0,-0.04,0.05
11.522,0.04,-0.02,-0.05,0.07
11.542,0.0,-0.02,-0.16,0.16
11.562,0.0,-0.01,-0.14,0.14
11.582,-0.02,-0.0,-0.02,0.03
11.602,-0.01,0.02,0.02,0.03
11.622,0.02,0.04,-0.02,0.06
11.642,0.02,0.04,-0.07,0.08
11.662,0.01,0.0,-0.1,0.1
11.682,-0.01,-0.03,-0.1,0.11
11.702,-0.03,-0.04,-0.12,0.13
11.722,-0.02,-0.01,-0.07,0.08
11.742,0.02,-0.02,-0.02,0.03
11.762,0.0,-0.02,-0.09,0.09
11.782,-0.02,-0.02,-0.08,0.08
11.802,-0.01,-0.01,-0.06,0.06
11.822,-0.01,-0.0,-0.1,0.1
11.842,0.03,-0.01,-0.03,0.04
11.862,0.02,-0.03,-0.06,0.07
11.882,0.1,-0.04,-0.02,0.11
11.902,0.14,-0.07,-0.02,0.16
11.922,0.13,-0.08,-0.33,0.36
11.941,0.08,0.01,-0.01,0.08
11.961,-0.02,0.11,0.03,0.12
11.981,-0.02,0.17,-0.19,0.26
12.001,0.01,0.09,-0.17,0.2
12.021,-0.06,-0.04,-0.1,0.12
12.041,-0.18,-0.08,-0.11,0.22
12.061,-0.19,-0.04,-0.08,0.21
12.081,-0.12,-0.03,-0.04,0.13
12.101,-0.07,-0.04,0.01,0.08
12.121,-0.0,-0.03,-0.01,0.03
12.141,0.03,-0.05,-0.04,0.06
