time,ax,ay,az,atotal
8.686,-0.02,0.0,-0.13,0.13
8.706,-0.05,-0.01,-0.09,0.1
8.726,-0.03,-0.04,-0.05,0.07
8.746,-0.04,-0.02,-0.01,0.05
8.766,-0.0,-0.02,0.02,0.03
8.786,0.06,-0.05,0.07,0.1
8.806,-0.01,-0.09,0.11,0.14
8.826,-0.05,-0.1,0.14,0.17
8.846,-0.01,-0.09,0.1,0.14
8.866,-0.03,-0.04,-0.0,0.05
8.886,0.04,-0.05,-0.07,0.09
8.906,0.03,-0.01,-0.04,0.06
8.926,0.05,-0.03,0.03,0.07
8.946,0.02,-0.03,-0.01,0.04
8.966,0.0,-0.0,-0.11,0.11
8.986,-0.01,-0.02,-0.15,0.15
9.006,0.01,-0.02,-0.04,0.05
9.026,-0.01,-0.01,0.01,0.01
9.046,-0.01,-0.0,-0.07,0.07
9.066,-0.04,0.0,-0.15,0.16
9.086,-0.06,0.01,-0.15,0.16
9.106,-0.07,0.02,0.01,0.07
9.126,0.0,-0.06,0.16,0.18
9.146,-0.02,-0.07,0.14,0.16
9.166,-0.02,-0.1,0.11,0.15
9.186,0.02,-0.09,0.05,0.11
9.206,0.03,-0.09,-0.03,0.1
9.226,0.02,-0.0,-0.12,0.13
9.245,0.02,0.03,-0.13,0.13
9.266,0.02,0.04,-0.05,0.06
9.285,0.05,-0.01,0.03,0.06
9.305,0.05,-0.03,0.03,0.06
9.325,0.01,-0.04,-0.02,0.04
9.345,-0.02,-0.01,-0.03,0.04
9.365,-0.02,-0.01,-0.04,0.05
9.385,0.02,-0.08,-0.04,0.09
9.405,0.0,-0.05,0.0,0.05
9.425,-0.02,-0.03,0.02,0.04
9.445,-0.04,-0.02,0.02,0.05
9.465,-0.04,-0.04,-0.03,0.06
9.485,-0.04,-0.01,-0.03,0.05
9.505,-0.04,0.03,-0.03,0.06
9.525,-0.02,-0.01,-0.05,0.06
9.545,-0.05,-0.03,-0.09,0.11
9.565,-0.07,-0.01,-0.05,0.09
9.585,-0.01,-0.04,-0.02,0.05
9.605,0.02,-0.05,-0.04,0.07
9.625,-0.04,-0.01,-0.04,0.06
9.645,0.04,-0.02,0.03,0.06
9.665,0.07,0.0,0.02,0.07
9.685,0.01,-0.08,-0.04,0.09
9.705,0.05,0.0,-0.04,0.06
9.725,0.02,-0.06,-0.05,0.08
9.745,-0.01,-0.05,-0.03,0.07
9.765,-0.02,-0.06,0.04,0.07
9.785,-0.02,-0.12,0.01,0.12
9.805,-0.04,-0.05,-0.09,0.11
9.825,0.0,-0.05,-0.1,0.11
9.845,0.01,-0.04,-0.09,0.1
9.864,0.02,-0.05,-0.09,0.11
9.885,0.01,-0.03,-0.03,0.04
9.904,-0.02,-0.0,0.05,0.05
9.924,-0.02,0.04,-0.02,0.05
9.944,0.01,0.01,-0.08,0.09
9.964,0.02,-0.04,-0.05,0.07
9.984,0.0,-0.06,-0.05,0.08
10.004,0.01,-0.03,-0.04,0.05
10.024,0.01,-0.03,-0.0,0.03
10.044,-0.02,-0.01,0.02,0.03
10.064,0.02,-0.03,-0.03,0.05
10.084,0.01,-0.03,-0.04,0.05
10.104,-0.01,-0.02,-0.05,0.06
10.124,0.0,-0.01,-0.05,0.05
10.144,0.01,-0.02,-0.03,0.03
10.164,-0.02,-0.05,-0.01,0.05
10.184,-0.04,-0.01,-0.02,0.04
10.204,0.0,-0.01,-0.01,0.01
10.224,-0.0,-0.04,0.0,0.04
10.244,-0.02,-0.07,-0.03,0.08
10.264,0.03,-0.1,-0.08,0.13
10.284,-0.01,-0.02,-0.04,0.04
10.304,0.02,-0.01,0.03,0.04
10.324,-0.0,-0.0,0.04,0.04
10.344,0.0,-0.0,-0.02,0.02
10.364,-0.0,-0.02,-0.02,0.03
10.384,0.05,-0.03,-0.0,0.06
10.404,0.01,-0.02,-0.06,0.06
10.424,-0.03,-0.04,-0.16,0.16
10.444,-0.08,-0.02,-0.12,0.15
10.464,-0.04,-0.01,-0.01,0.05
10.484,-0.01,-0.05,0.06,0.08
10.504,-0.02,-0.02,0.04,0.05
10.523,0.01,-0.02,-0.02,0.03
10.544,-0.0,-0.02,-0.06,0.06
10.564,0.0,-0.03,-0.06,0.07
10.583,0.01,-0.05,-0.06,0.08
10.603,-0.01,-0.05,-0.03,0.06
10.623,-0.04,-0.03,0.02,0.05
10.643,-0.01,-0.03,0.05,0.06
10.663,-0.02,-0.03,0.03,0.04
10.683,0.01,-0.05,-0.0,0.05
10.703,-0.0,-0.05,-0.04,0.06
10.723,0.04,-0.03,-0.02,0.05
10.743,0.05,-0.02,-0.06,0.09
10.763,-0.0,0.0,-0.11,0.11
10.783,-0.01,-0.0,-0.1,0.1
10.803,-0.04,-0.0,-0.07,0.08
10.823,-0.05,0.02,0.01,0.05
10.843,-0.02,-0.01,0.07,0.07
10.863,0.0,-0.04,0.04,0.06
10.883,0.02,-0.06,-0.04,0.08
10.903,-0.01,-0.06,-0.08,0.1
10.923,0.08,-0.05,-0.07,0.12
10.943,0.0,0.01,-0.01,0.01
10.963,-0.01,-0.03,0.04,0.05
10.983,-0.02,-0.02,0.02,0.04
11.003,0.03,-0.04,-0.03,0.06
11.023,-0.03,-0.01,-0.05,0.06
11.043,-0.0,-0.03,-0.0,0.03
11.063,0.02,-0.05,-0.05,0.07
11.083,-0.05,-0.03,-0.07,0.09
11.103,0.02,-0.05,-0.03,0.06
11.123,0.05,-0.06,0.03,0.08
11.143,-0.0,-0.02,0.02,0.03
11.163,-0.01,-0.02,-0.03,0.04
11.183,0.02,-0.04,-0.0,0.04
11.202,-0.02,-0.04,-0.02,0.04
11.222,-0.02,-0.02,-0.05,0.06
11.242,0.01,-0.05,-0.02,0.05
11.262,-0.04,-0.03,-0.03,0.06
11.282,-0.04,0.0,-0.0,0.04
11.302,-0.0,-0.04,-0.0,0.04
11.322,-0.02,0.02,-0.02,0.03
11.342,0.04,-0.04,-0.05,0.07
11.362,-0.03,-0.03,-0.03,0.06
11.382,0.02,-0.06,0.0,0.07
11.402,-0.0,-0.06,-0.02,0.06
11.422,0.0,-0.01,0.01,0.01
11.442,-0.02,-0.03,-0.03,0.05
11.462,-0.05,-0.02,-0.01,0.06
11.482,0.0,-0.06,0.05,0.08
11.502,0.04,-0.05,0.07,0.1
11.522,0.06,-0.05,-0.02,0.08
11.542,-0.02,-0.02,-0.14,0.15
11.562,0.01,-0.02,-0.14,0.14
11.582,-0.0,-0.0,-0.1,0.1
11.602,-0.04,0.01,-0.01,0.04
11.622,-0.02,0.01,0.05,0.06
11.642,0.06,0.0,-0.02,0.06
11.662,0.03,0.0,-0.03,0.04
11.682,0.01,-0.03,0.02,0.03
11.702,-0.01,-0.09,0.04,0.09
11.722,-0.02,-0.08,-0.02,0.09
11.741,-0.03,-0.05,-0.02,0.06
11.761,-0.02,-0.06,0.02,0.07
11.782,-0.02,-0.06,0.05,0.08
11.802,-0.01,-0.03,0.01,0.04
11.821,0.01,-0.02,-0.03,0.04
11.841,0.01,-0.01,-0.07,0.07
11.861,0.06,0.01,-0.1,0.12
11.881,-0.04,0.01,-0.11,0.11
11.901,-0.04,-0.0,-0.05,0.07
11.921,-0.01,-0.03,0.03,0.05
11.941,-0.01,-0.06,0.05,0.08
11.961,-0.03,-0.03,0.04,0.06
11.981,0.03,-0.04,-0.02,0.06
12.001,0.02,-0.03,-0.08,0.09
12.021,0.01,-0.04,-0.07,0.08
12.041,-0.0,-0.05,-0.05,0.07
12.061,-0.03,-0.02,0.02,0.04
12.081,0.01,-0.01,0.03,0.04
12.101,0.01,-0.03,-0.01,0.03
12.121,-0.01,-0.03,-0.05,0.06
12.141,0.02,-0.05,-0.04,0.06
12.161,0.01,-0.03,0.01,0.03
12.181,-0.01,-0.02,-0.01,0.03
12.201,-0.01,-0.04,0.01,0.04
12.221,0.01,-0.06,-0.01,0.06
12.241,-0.01,-0.06,-0.07,0.09
12.261,0.01,-0.03,-0.05,0.06
12.281,-0.02,0.0,-0.01,0.02
12.301,-0.02,-0.02,-0.02,0.03
12.321,0.02,-0.02,-0.07,0.07
