time,ax,ay,az,atotal
6.49,-0.73,0.05,1.06,1.29
6.51,-0.81,0.46,0.74,1.19
6.53,-0.89,1.29,0.72,1.72
6.55,-1.15,1.51,1.19,2.24
6.57,-0.68,1.55,0.85,1.9
6.59,-0.49,1.6,0.32,1.7
6.61,-0.38,1.13,0.31,1.24
6.63,-0.12,0.8,0.34,0.88
6.65,0.15,0.56,0.09,0.58
6.67,0.39,0.58,-0.41,0.81
6.69,0.59,0.37,-0.88,1.13
6.71,0.62,0.01,-1.48,1.61
6.73,0.61,-0.42,-1.67,1.83
6.75,0.75,-0.6,-1.49,1.77
6.77,0.92,-0.58,-1.34,1.73
6.79,0.92,-0.07,-1.04,1.4
6.81,0.85,0.54,-0.56,1.15
6.83,0.88,0.77,-0.32,1.21
6.849,-0.18,0.33,-0.3,0.48
6.869,-0.47,-0.25,-0.25,0.58
6.889,0.1,-0.77,-0.26,0.82
6.909,0.6,-1.04,-0.38,1.26
6.929,0.4,-1.52,-0.24,1.59
6.949,0.3,-1.77,-0.06,1.8
6.969,0.43,-1.49,0.05,1.56
6.989,0.74,-1.04,0.21,1.29
7.009,1.04,-0.51,0.21,1.18
7.029,0.41,-0.25,0.32,0.58
7.049,0.13,0.27,0.65,0.72
7.069,-0.09,0.33,1.04,1.09
7.089,-0.2,0.26,1.34,1.38
7.109,0.31,-0.17,1.01,1.07
7.129,0.33,0.03,0.36,0.49
7.149,0.61,0.33,0.17,0.72
7.169,0.33,-0.12,0.46,0.58
7.189,0.48,-0.12,0.71,0.86
7.209,0.73,0.15,0.6,0.96
7.229,0.26,0.6,0.32,0.73
7.249,-0.14,1.07,0.68,1.28
7.269,-0.1,1.2,0.95,1.53
7.289,-0.21,1.92,0.28,1.95
7.309,0.15,2.12,-0.73,2.24
7.329,-0.38,1.38,-1.39,2.0
7.349,-0.5,0.65,-1.28,1.52
7.369,-0.55,0.26,-1.17,1.32
7.389,-0.38,-0.01,-0.93,1.0
7.409,-0.37,-0.62,-0.71,1.01
7.429,-0.44,-1.1,-0.73,1.39
7.449,-0.59,-1.04,-0.99,1.55
7.469,-0.9,-0.33,-0.9,1.32
7.489,-0.85,0.39,-0.26,0.97
7.508,-0.62,0.64,-0.12,0.9
7.528,-0.32,0.4,-0.32,0.6
7.548,-0.08,-0.11,-0.19,0.24
7.568,0.13,-0.54,-0.19,0.59
7.588,-0.08,-0.88,-0.2,0.91
7.608,0.22,-1.24,-0.11,1.27
7.628,0.04,-1.51,-0.12,1.52
7.648,-0.28,-1.5,-0.13,1.53
7.668,-0.43,-1.25,-0.1,1.33
7.688,-0.69,-0.86,0.1,1.11
7.708,-0.85,-0.48,0.37,1.04
7.728,-0.83,-0.18,0.53,1.0
7.748,-0.6,0.09,0.53,0.8
7.768,-0.5,0.14,0.79,0.95
7.788,-0.14,0.05,1.27,1.28
7.808,-0.53,-0.35,1.31,1.46
7.828,-0.75,-0.47,0.93,1.28
7.848,-0.5,-0.21,0.61,0.82
7.868,-0.63,-0.09,0.59,0.87
7.888,-0.5,0.07,0.68,0.85
7.908,-0.48,0.33,0.89,1.07
7.928,-0.44,0.39,1.12,1.27
7.948,-0.44,0.73,1.03,1.34
